Division,Zona,Status,Numero,Anio,Mes,Area,Ciudad,SE,Circuito,Fecha_Inici,Fecha_Term,Hora_Ini,Hora_Term,Demanda,Usuario,Ramal,PUR,Material,Causa,Entidad,Proceso,Continuada,DEMUA,Duracion,TIU,Usuario_Promedio,TLU_Real,EDV,Afectacion,Tipo_Tramo,Tramo_Trocal,Tramo_Ramal,Atendido_Por,Con_Sin_Evento,Num_Evento,Falla_Renuante,Solicitud,Orden_Sicoss,Observaciones
DK,04,I,0097,2018,1,F,*,JUY,4010,2018.01.19,2018.01.19,04:17,14:30,15,33,OBREGON,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,20229,613,0.038023,534186,0.037899482,0.153,S,R,0,OBREGON,9FMH2,N,-1,N,-1,K0403193435,"K0403193435, OBREGON , REPORTA XM57  SE REPONE 1-15/3  AMP 1 SECC EN LA 2 SECC UNO DE 12AMP SE CAMBIO UN PORTA FUSIBLE LIC-621 RIM-120 CIRCUITO JUY-4010 2 CONECTORES 504 EN TRANS-30 KVA BIFASICO RIM DK04-TXF-0120, LIC 621"
DK,04,I,0109,2018,1,I,*,PED,4015,2018.01.19,2018.01.19,08:32,13:30,65,88,DIAZ ORD,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,26224,298,0.049291,534186,0.049131248,0.323,S,R,0,DIAZ ORD,QQ603,N,-1,N,-1,-,"ORDEN SICOSS K0403193454; COL GUSTAVO DIAZ ORDAZ SE REPONE (2-15/3) EN SECCIONADORA DEL RAMAL DIAZ ORDAZ, FASE B Y C LIC: 617, PED4015, XM72, SE ENCUENTRA UN ZOPILOTE SOBRE LA  MEDIA TENSION  SE CIERRRA CCF 13:30 HRS"
DK,04,I,0118,2018,1,G,G,MAA,4040,2018.01.19,2018.01.19,13:00,16:45,90,80,F0456 L-MACT,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,18000,225,0.033833,534186,0.033723401,0.338,S,R,0,F0456 L-MACT,K853R,N,-1,N,-1,K0403193772,"CON ORDEN K0403193772 FRACC LOMAS DEL VENADO SE REPONE 2F-2AMP EN TRANSF DE 45 KVA TRIFASICO, Y 1F-40 AMP EN LA SECCIONADORA; AVE PROVOCA CC; 16:32 SE BLOQUE 79 MAA 4040; SE CIERRA CCF 16:45 HRS; LIC-627"
DK,04,I,0106,2018,1,F,*,RDB,4035,2018.01.20,2018.01.20,08:29,13:36,27,40,RAMAL PACU 1,100,D-243,D-133,DISTRIBUCION,RED AEREA,N,12280,307,0.023082,534186,0.023006853,0.138,S,R,0,RAMAL PACU 1,9M933,N,-1,N,-1,-,"K0403193969 . PLAN DE MULUMI , PACU, SE RESTABLECE PUENTE, CAUSA SE SOLTO COLILLA DE CU DEL CCF/// CON HORARIO DE 12:46 SE BLOQ 79 REST R0104 PANTEON JARDINES DEL EDEN RIM DK04-TXF-0127, LIC 649 XM 56"
DK,04,I,0117,2018,1,G,G,TGU,4020,2018.01.22,2018.01.22,14:29,17:42,72,132,F0065-SUBMAZ,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,25476,193,0.047885,534186,0.047729853,0.232,S,R,0,F0065-SUBMAZ,K853R,N,-1,N,-1,K0403194507,"CON ORDEN K04030194507 RICON DE LOS LAGOS SE REST 1-12/3 SECC FASE B, OPERA POR FALSO CONTACTO EN EL CCF/TGU-CTO.:04020/CCC-0084 LIC-691 /// 17:30 CIERRA CCF //DESBLOQ. 79 17:42 HRS."
DK,04,I,0122,2018,1,G,G,TGU,4020,2018.01.22,2018.01.22,08:00,10:15,46,52,F0025-CHAPUL,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,7020,135,0.013195,534186,0.013152126,0.103,S,R,0,F0025-CHAPUL,9B51C,N,-1,N,-1,K0403194170,"CON ORDEN K0403194170; FRACC ALEGRIA; UNA ARDILLA CC, SE REPONE 1-15/3 EN DIF SECC S/N CTO TGU 4020 CON LIC: 676 SE BLOQUEA 79 TGU 4020 HR 10:01 ///CIERRAN CCF 10:15"
DK,04,I,0116,2018,1,I,*,MPE,4025,2018.01.22,2018.01.22,08:48,16:10,22,57,ESPERANZA DE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,25194,442,0.047355,534186,0.04720152,0.162,S,R,0,ESPERANZA DE,9M96L,N,-1,N,-1,K0403194191,"POR AVE EN CONTACTO CON LA LINEA DE MEDIA TENSION, SE REPONE PUENTE ABIETO, SE LABORA CON LA LIC. 677, POR XM73"
DK,04,I,0138,2018,1,I,*,CIT,4010,2018.01.23,2018.01.23,08:44,13:43,6,12,RAM GUACAMAY,100,D-228,D-125E,DISTRIBUCION,RED AEREA,N,3588,299,0.006744,534186,0.006722198,0.03,S,R,0,RAM GUACAMAY,9M9C4,N,-1,N,-1,K0403194864,"K0403194864 SE REPONE 2-15/1 SECC PUENTE QUINTANA ROO Y SE RETIRA APARTARRAYO DANADO POR DESCARGAS ATMOSFERICAS EN TD 25 KVA LIC: 732,RIM:153,CTO:CIT-4010 TERM LIC: 13:43 HRS EJECUTO XM-63"
DK,04,I,0141,2018,1,G,G,TXN,4050,2018.01.24,2018.01.24,09:13,13:14,110,160,F0676-5A ORI,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,38560,241,0.072478,534186,0.072243018,0.442,S,R,0,F0676-5A ORI,9B51C,N,-1,N,-1,K0403195880,"K04003195880 ORDEN DUPLICACA CON K0403195466 UNA ARDILLA PROVOCO UNA FALLA EN SECC Y BCO, C 12 NTE ENT 6A Y 7A OTE; SE REPONE 3-10/3 Y 3-2/3 EN SECC S/N Y TRANSF DE 37.5, LDEL CTO TXN4050 LIC 7719DY7X; HABILITAR 79 TXN 4050 SE CIERRA CCF 13:14 HRS"
DK,04,I,0142,2018,1,G,G,TGU,4020,2018.01.24,2018.01.24,05:07,13:45,26,50,F0044-P.A.N3,0,D-228,D-125E,DISTRIBUCION,RED AEREA,N,25900,518,0.048682,534186,0.048524227,0.225,S,R,0,F0044-P.A.N3,9B51C,N,-1,N,-1,K0403195388,"ORDEN K0403195388; COL. NVO LEON NO.1568;CAUSA: DESCARGAS TAMOSFERICAS APARTARRAYO DANADO EXPLOTADO, SE REPONE 1-10/3  Y PORTAFUSIBLE;  LIC 787 TGU 4020 EN LA FASE A, SE  CIERRA CCF 13:45 HRS"
DK,04,I,0216,2018,2,F,*,JUY,4010,2018.02.01,2018.02.02,20:47,12:35,23,34,OBREGON,100,D-243,D-133,DISTRIBUCION,RED AEREA,N,32232,948,0.060534,534186,0.060387369,0.363,S,R,0,OBREGON,9MNYH,N,-1,N,-1,-,"K0403199700  OBREGO, SE RESTABLECE 1-12/3 CAUSA FALSO CONTACTO/ RIM 10:30// RETIRA PORTSFUSIBLES 11:24, DESCONEXION DE LV  11:30. 11:20 CONEXION LV  H 79 JUY 4010  12:40H XM 54"
DK,04,I,0219,2018,2,H,*,LGZ,4040,2018.02.01,2018.02.01,19:31,20:55,75,115,F2517-PORTIL,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,9660,84,0.018142,534186,0.018098225,0.105,S,R,0,F2517-PORTIL,9MNTA,N,-1,N,-1,K0403199692,REPORTA XM 86 SE REPONE 1 FUSIBLE DE 25 AMPS EN SECCIONADORA FASE A DEL CTO LGZ4040 RIM 163 LIC 1091 CAUSAS AVE ASE CONTACTO CONPUENTE CCF
DK,04,I,0236,2018,2,F,*,COP,4032,2018.02.05,2018.02.05,11:15,19:33,64,66,LUIS ESPINOZ,100,D-251,D-133,DISTRIBUCION,RED AEREA,N,32868,498,0.061729,534186,0.06157893,0.531,S,R,0,LUIS ESPINOZ,9FEA2,N,-1,N,-1,-,"K0403200350, POR PUNTO CALIENTE EN CONECTOR CAUSA PUENTE ABIERTO POR FALSO CONTACTO, SE RESTABLECE 1-25/3 , SE CORRIGE, RIM DK04-TXF-0228, LIC 1165, XM 501, AMPLIACION LADO ABAJO COL. LUIS ESPINOZA, C CCF. 19:33 HRS."
DK,04,I,0227,2018,2,I,*,OCZ,4050,2018.02.06,2018.02.06,14:25,17:03,150,231,VICENTE GRO,100,D-233,D-133,DISTRIBUCION,RED AEREA,N,36498,158,0.068546,534186,0.068379815,0.395,S,R,0,VICENTE GRO,9B57E,N,-1,N,-1,K0403201301,"K0403201301, XM602 RESTABLECE ALAMBRE  EN CCF FASE A, EL PORTA FUSIBLE SE QUEMO POR FALSO CONTACTO EN RECIBIDOR, ATENDIDA CON LIC. 1204 RIM DK04-CIT-0247 OCZ 4050, CERRADO CCF 17:03 HRS"
DK,04,I,0347,2018,2,H,*,VFD,4030,2018.02.15,2018.02.15,10:01,12:52,44,142,F2361 AMTES,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,24282,171,0.045604,534186,0.045492868,0.125,S,R,0,F2361 AMTES,9FEAF,N,-1,N,-1,-,K0403204700 SE REPONE 1-15/3 AMP PROVOCADO POR ARDILLA SOBRE EL PUENTE Y LA LINEA MT A LA ALTURA DEL RANCHO EL JARDIN EN EL EJIDO ERIBERTO JARA DE LA COL. FCO. VILLA; LIC. 1506 RIM 225 EJECUTO XM84
DK,04,I,0289,2018,2,G,G,TXN,4020,2018.02.15,2018.02.15,10:34,12:00,145,165,F0642-C.C.1,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,14190,86,0.02665,534186,0.026585281,0.208,S,R,0,F0642-C.C.1,9B51C,N,-1,N,-1,K0403204712,"K0403204712 POR PAJAROS ENTRE PUENTES Y LINEA DE MEDIA TENSION  SE REPONE 1-65/3 AMPS EN LA FASE A, AVENIDA 22 195, COL. CRUZ CON CASITAS, RIM 206 LIC 1505, TNX4020  C  CCF:12:00PM
"
DK,04,I,0292,2018,2,G,G,TGD,4060,2018.02.16,2018.02.17,22:55,00:00,125,112,F0548-INSURG,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,7280,65,0.013672,534186,0.013639242,0.135,S,R,0,F0548-INSURG,9DY4F,N,-1,N,-1,K0403205607,"K0403205607; COL.PATRIA NUEVA SE ORIGINA FALLA POR  FALSO CONTACTO EN CCF DE SECC CALLE ALAMO; SE REPONE 1-65/3 FASE C; TGD 04060 -R0021 COL.PATRIA NUEVA ,RIM DK04-CCC-0214 LIC 1550 RIM ,SE CIERRA CCF 00:00HRS"
DK,04,I,0295,2018,2,J,*,SMJ,4012,2018.02.17,2018.02.17,07:43,13:03,55,43,COL SAN JOSE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,13760,320,0.025842,534186,0.025779666,0.293,S,R,0,COL SAN JOSE,9M92B,N,-1,N,-1,K0403205611,"K0403205611 REPORTA XM 902 SE REPONEN 2-25/3 AMP EN SECCIONADORA  DEL CTO SMJ 4012 RIM 78 LICENCIA 1555 CAUSA AVE ROMPE DISTANCIA, AV DR BELISARIO DOMINGUEZ, SIMOJOVEL, SE CIERRA CCF 13:03 HRS"
DK,04,I,0329,2018,2,I,*,OCZ,4020,2018.02.18,2018.02.18,11:50,14:30,35,56,RAMAL,100,D-319,D-145,DISTRIBUCION,RED AEREA,N,8960,160,0.016828,534186,0.016786759,0.093,S,R,0,RAMAL,9MNT3,N,-1,N,-1,-,"K0403205921  AVE PEGA ENTRE PUENTES DE M.T. EN T.D.  SE LOCALIZA APARTARRAYO DAÑADO, SE REPONE (1-15/3) EN SECCIONADORA BARRIO CHUCAMAY, LIC 1569, OCZ4020, XM602; C CCF. 14:30HRS."
DK,04,I,0288,2018,2,F,*,JUY,4030,2018.02.18,2018.02.18,14:27,15:20,500,5,BOMBEO SAN F,100,D-251,D-133,DISTRIBUCION,RED AEREA,N,265,53,0.000498,534186,0.000496483,0.442,S,R,0,BOMBEO SAN F,9FEA2,N,-1,N,-1,-,"LIC 1570 CUAD XM 501 EN PATRULLAJE DETECTA PUNTO CALIENTE  EN CONECT LV..SE ABRE  INT JUY 4030 PARA ABRIR SIN CARGA C0348, SE CORRIGE Y RESTABCECE  RIM DK04-TXF-0279,"
DK,04,I,0287,2018,2,F,*,GIA,4030,2018.02.18,2018.02.18,16:11,18:20,72,139,BARTOLOME,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,17931,129,0.033676,534186,0.033594128,0.155,S,R,0,BARTOLOME,9DW0G,N,-1,N,-1,K0403205948,"K0403205948 ,CALLE TOMAS CUESTA 590 , SAN BARTOLOME,   1-40/3 UN  FUS DE 2 AMP EN TD DE 45 KVA DEL CTI GIA 4030 RIM 280 LICENCIA  1578 CAUSAS AVE ROMPE DISTANCIA EN TD.45 KVA, 18:20 CIERRA CCF"
DK,04,I,0338,2018,2,G,G,TXN,4010,2018.02.20,2018.02.20,20:18,23:45,50,52,F0330-ROSARI,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,10764,207,0.020216,534186,0.020166594,0.172,S,R,0,F0330-ROSARI,K853R,N,-1,N,-1,K0403207651,"K0403207651 XM209  COL EL ROSARIO U; SE RESTABLECE 1-40/3 EN SECC. FASE A Y EN T.D. PARTICULAR, UN AVE ENTRE PTES DE M.T. DE T.D. PART. CON LIC.1644 RIM DK04-CCC-0227 CIRCUITO TXN 4010, SE CIERRA CCF 23:45 HRS"
DK,04,I,0340,2018,2,G,G,TXN,4010,2018.02.21,2018.02.22,23:21,02:59,50,82,F0327-PARAI2,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,17876,218,0.033573,534186,0.033491084,0.182,S,R,0,F0327-PARAI2,9B57E,N,-1,N,-1,K0403208186,"K0403208186 XM209 RESTABLECE FUS EN SEC FASE B, OPERA POR FUS INADECUADO, SE ENCOTRO CON FUS DE 5 AMP Y SE DEJA CON FUS DE 1-25/3 AMP, LIC. 1683 RIM DK04-CCC-0234 CIRCUITO TXN 4010"
DK,04,I,0353,2018,2,F,*,GIA,5010,2018.02.23,2018.02.23,11:06,20:33,46,59,EST SN,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,33453,567,0.062828,534186,0.06267494,0.435,S,R,0,EST SN,9AMNK,N,-1,N,-1,K0403208817,"K0403208817 REPORTA XM 57 SE REPONE 1-25/3 AMPERES EN SECCIONADORA DEL CTO GIA 5010 CON AL RIM 300 LICENCIA 1756 CAUSAS FALSO CONTACTO EN ARGOLLA DE FUSIBLE, 1A SUR OTE S/N, EL PARRAL, VILLACORZO; C CCF 20:33 HRS"
DK,04,I,0333,2018,2,F,*,GIA,4010,2018.02.23,2018.02.23,07:11,19:22,26,34,ZARAGOZA,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,24854,731,0.046678,534186,0.046564522,0.317,S,R,0,ZARAGOZA,9DW0G,N,-1,N,-1,K0403208640,"K0403208640 , RIBERA ZARAGOZA,  SE REPONE 1-15 /3 EN SECCIONADORA DEL CTO GIA 4010 RIM 299 LICENCIA 1754 CAUSA AVE ROMPE DISTANCIA RIM DK04-TXF-0299, LIC 1754, CARR TUXTLA-PARRAL KM27, C CCF 19:22 HRS"
DK,04,I,0350,2018,2,G,G,TGU,4050,2018.02.25,2018.02.25,15:50,17:20,60,106,F0366-4ASURP,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,9540,90,0.017917,534186,0.017873402,0.09,S,R,0,F0366-4ASURP,9FB76,N,-1,N,-1,K0403209313,"K0403209313 AVE ROMPE DISTANCIA REPORTA XM 207 SE REPONE 1-25/3 AMPERES EN SECCIONADORA FASE B DEL CIRCUITO TGU4050, 5A SUR PTE 1148, TUXTLA GUTIERREZ; CON LA RIM 251 LICENCIA 1799 C-CCF 17:20HRS"
DK,04,I,0336,2018,2,F,*,GIA,5010,2018.02.25,2018.02.25,16:42,17:22,20,20,EST 43A,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,800,40,0.001502,534186,0.001498818,0.013,S,R,0,EST 43A,9DW0G,N,-1,N,-1,-,"K0403209315, POR PUNTO CALIENTE SE GENERA FALSO CONTACTO EN CCF SE APLICO SEGADO DE FUSIBLES EN RAMAL, SE RESTABLECE FASE B EN LA SECC, RIM DK04-TXF-0312, LIC 1798 XM 57, C CCF 17:22 HRS.  COL. REAL 20 DE MAYO, POB. RIBERA LAS FLECHAS"
DK,04,I,0371,2018,2,H,*,VFD,4050,2018.02.26,2018.02.26,08:15,11:10,140,8,F2248- U DEP,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,1400,175,0.002629,534186,0.002622931,0.408,S,R,0,F2248- U DEP,9FEA3,N,-1,N,-1,K0403209367,"K0403209367 RESTABLECER SECC PRINCIPAL DE 40 AMP Y T.D. 75 KVA,UNA ARDILLA PEGA CON PUENTE DE T.D.  VILLACORZO ///EJECUTA RIM.-10:14 HRS///BLOQ. 79.- 10:18 HRS///11:10 CIERRA CCF/// DESBLOQ. 79.- 11:20 HRS L: 1806"
DK,04,I,0370,2018,2,H,*,IPD,4020,2018.02.26,2018.02.28,13:38,14:32,9,5,F2278-CHICHA,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,14670,2934,0.027552,534186,0.027484572,0.44,S,R,0,F2278-CHICHA,9FEA3,N,-1,N,-1,K0403209841,K0403209841 SISTEMA DE RIEGO LA CONCORDIA FALSO CONTACTO EN CORTACIRCUITO FUSIBLE SE RESTABLECE 1-10/3 EN FASE B; XM 800; C CCF. 14:32 HRS
DK,04,I,0369,2018,2,H,*,VFD,4020,2018.02.27,2018.02.27,12:12,14:05,30,59,V.HGO.CAMINO,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,6667,113,0.012521,534186,0.012490773,0.057,S,R,0,V.HGO.CAMINO,QU619,N,-1,N,-1,K0403210531,"K0403210531 CAMINO VILLAHIDALGO VFD;A CAUSA DE AVE QUE PEGA EN PUENTE DE TD DE 25 KVA CONV, LIC  1863 Y RIM 275 ATIENDE XM82; SE REPONE 1-15/3 EN SECCIONADORA VILLA HIDALGO SE BLOQ 79 VFD 4020 13:43 //SE CIERRA CCF14:05HRS"
DK,04,I,0378,2018,3,G,G,TXN,4010,2018.03.01,2018.03.01,08:56,10:42,53,83,F0322-MANGU3,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,8798,106,0.016511,534186,0.016483249,0.094,S,R,0,F0322-MANGU3,9B51C,N,-1,N,-1,K0403211888,"K0403211888 AVE ROMPE DISTANCIA Y PROVOCA FALLA, SE REPONE UN 1-15/3 AMP UN1-3/3 AMPS EN TRANSF DE 37.5 TXN 4010 LIC1922, C-CCF 10:42 HRS"
DK,04,I,0391,2018,3,H,*,LGZ,4010,2018.03.02,2018.03.02,13:37,16:51,1,8,SINALOENSE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,1552,194,0.002913,534186,0.002907707,0.003,S,R,0,SINALOENSE,K860R,N,-1,N,-1,K0403212478,%K0403212478  COL JOAQUIN M GUTIERREZ  A CAUSA DE AVE QUE PEGA EN MT REPORTA XM 86 SE REPONE 1-25/3 EN SECCIONADORA FASE A DEL CTO LGZ 4010 CON LA RIM 287 LA LICENCIA 1982 SE BLOQ 79 LGZ 4010 16:37 H // SE CIERRA CCF 16:51  HRS
DK,04,I,0397,2018,3,F,*,GIA,4010,2018.03.02,2018.03.02,15:18,15:22,3998,,*****,100,D-228,D-151A,DISTRIBUCION,RED AEREA,,,4,,534186,,0.267,S,T,************,0,9FLGD,N,-1,N,-1,-,"%LIC 1934, DK04-TXF-0331 LA APERTURA DEL EQUIPO FUE SOLAMENTE PARA MANIOBRA DE RESTABLECIMIENTO POR LIBRANZA DE EMERGENCIA DEL GIA 4010-CARGA TRANFERIDA AL AAA 4015..PM QUEMADO.( REF FOLIOS 360,361,362 Y 363)"
DK,04,I,0392,2018,3,H,*,VFD,4010,2018.03.02,2018.03.02,20:40,21:40,42,102,F2213 4 PTE,100,D-228,D-153,DISTRIBUCION,RED AEREA,N,6120,60,0.011485,534186,0.011465956,0.042,S,R,0,F2213 4 PTE,K860R,N,-1,N,-1,K0403212573,K0403212573  A CAUSA DE SOBRE CARGA OPERA SECCIONAMIENTO  SE REPONE 1-25/3 EN LA SECCIONADORA  DEL CIRCUITO VFD 4010  CON LA RIM 298 LICENCIA 1989 RIM 21:20 HRS// SE BLOQ 79 VFD 4010 21:32 HRS. // SE CIERRA CCF 21:40 HRS // SE HABILITA 79 21:52
DK,04,I,0390,2018,3,H,*,VFD,4020,2018.03.02,2018.03.02,08:00,10:51,8,80,F2228- 8 OTE,100,D-255,D-133,DISTRIBUCION,RED AEREA,N,13680,171,0.025673,534186,0.025629785,0.023,S,R,0,F2228- 8 OTE,9MNNF,N,-1,N,-1,K0403212278,%K0403212278; EN VILLAFLORES 1° AV SUR; A CAUSA DE FALSO CONTACTO SE REPONE CONECTOR PERICO DANADO EN LA SECCIONADORA DE LA 8VA OTE FASE A INDICA XM  82 RIM 284 LIC  1953 ATIENDE  ATIENDE XM  82 EJECUTAN RIM HR 09:53
DK,04,I,0382,2018,3,G,G,TXN,4080,2018.03.02,2018.03.02,11:37,13:05,60,60,F0214-CCF 3D,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,5280,88,0.009909,534186,0.009892198,0.088,S,R,0,F0214-CCF 3D,9B51C,N,-1,N,-1,K0403212381,%K0403212381 COL CHIAPAS SOLIDARIO A CAUSA DE CHOQUE DE AVE CON LINEA DE MT  SE REPONE 2-15/3 EN SECC S N  EN LAS FASES B Y C  LIC 1974// 12:42 EJECUTAN RIM ///SE BLOQUEA 79 TXN 4080 12:52//  C CCF 13:00//H 79  13:05
DK,04,I,0386,2018,3,G,G,MAA,4040,2018.03.03,2018.03.03,09:05,13:09,126,60,F0487-16 SUR,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,14640,244,0.027475,534186,0.027428366,0.512,S,R,0,F0487-16 SUR,K853R,N,-1,N,-1,K0403212608,K0403212608 COL SUR OTE 16° SUR; A CAUSA DE FALSO CONTACTO SE REALIZA REPOSICION DE 1-25/3 EN SECC F-B MAA-4040  RIM-284 LIC-2009 ATENDIO XM-205//12:30 EJECUTAN RIM // SE BLOQUEA 79 MAA 4040 HR 12:49 SE ABILITA 79 MAA 4040 HR 13:08
DK,04,I,0389,2018,3,G,G,TGU,4020,2018.03.04,2018.03.04,03:54,09:07,33,82,F0127-SAHOP,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,25666,313,0.048167,534186,0.048085822,0.172,S,R,0,F0127-SAHOP,K853R,N,-1,N,-1,K0403212688,"K0403212688 FRAC: SAHOP; A CAUSA DE FALSO CONTACTO SE REALIZA LA REPOSICION DE 1-12/3 EN SECCC TGD-4020 RIM-291  LIC-2024 B 79 TGU 04020    09:00 C CCF 09:07, H 79 TGU 04020 09:11"
DK,04,I,0388,2018,3,G,G,TGD,4070,2018.03.04,2018.03.04,10:39,11:57,60,100,F0495-S.MAGI,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,7800,78,0.014638,534186,0.014613474,0.078,S,R,0,F0495-S.MAGI,K853R,N,-1,N,-1,K0403212693,"K0403212693 COL: MAGISTERIAL A CAUSA DE AVE QUE PEGA EN LINEA DE MT SE ATIENDE RIM-294 TGD-4070 SE REPONE 1-25/3 EN LA F-A DE SECC XM-209  B 79 TGD 04070 11:53 C CCF 11:57, H 79 12:01; LIC-2034"
DK,04,I,0399,2018,3,F,*,GIA,4030,2018.03.04,2018.03.04,01:15,06:00,86,92,CARMEN TONAP,100,D-242,D-133,DISTRIBUCION,RED AEREA,N,26220,285,0.049207,534186,0.049123754,0.408,S,R,0,CARMEN TONAP,9B569,N,-1,N,-1,-,"K0403212687 COL: EMILIANO ZAPATA/ BENITO J , JUAN DEL GRUJALVA, POR FALSO CONTACTO EN CONECTOR LV;SE RESTABLECE 1-25/3; 50 MTS DE LINEA  ROTA, RIM DK04-CCC-0289. LIC 2021 XM210; SE CIERRA CCF 06:00 HRS"
DK,04,I,0606,2018,3,G,G,RDB,4015,2018.03.04,2018.03.04,13:50,20:37,1,112,F0857,0,D-228,D-153,DISTRIBUCION,RED AEREA,N,45584,407,0.085547,534186,0.085402639,0.007,S,R,0,F0857,9M92E,N,-1,N,-1,-,"K0403212708 , SE ATIENDE RAMAL FALLA A UNA CUADRA DE NUEVO AMANECER, LIC 2036, LINEA ROTA EN MT CON APOYO DE XM208."
DK,04,I,0410,2018,3,I,*,MPE,4025,2018.03.07,2018.03.07,09:43,10:30,30,83,CAMP CHINT,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,3901,47,0.007321,534186,0.00730861,0.024,S,R,0,CAMP CHINT,9B57P,N,-1,N,-1,K0403214045,"K0403214045; COL MALPASITO SE ENCONTRO AVE SOBRE LA LINEA, SE PROCEDIO A RETIRAR Y SE CERRO CON FUSIBLE 1-12/3, QUEDANDO CON ENERGIA RIM 434 LIC 2124 XM72/  RIM.- 09:45 HRS,, BLOQ. 79 MPE 4025.-10:04 HRS ///10:30 HR CIERRA CCF,, HABILITA 79 MPE 4025"
DK,04,I,0408,2018,3,H,*,VFD,4020,2018.03.07,2018.03.07,12:32,14:00,20,60,V.HGO.CAMINO,100,D-319,D-145,DISTRIBUCION,RED AEREA,N,5280,88,0.009909,534186,0.009892198,0.029,S,R,0,V.HGO.CAMINO,9MNNF,N,-1,N,-1,K0403214158,"A CAUSA DE AVE QUE PEFA EN APARTARRAYO Y PUENTE , DAÑA APARTARRAYO  OPERANDO LA FASE ""B"" SE ATIENDE CON SICCOS K0403214158; SE REPONE 1F/12A-R3 DE LA SECCEN VFD CAMINO A LA COL HIDALGO;; RIM 303 LIC 2139  QUEDA NORMALIZADO"
DK,04,I,0460,2018,3,H,*,LGZ,4010,2018.03.07,2018.03.07,09:12,12:01,11,50,F2464-MELCHO,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,8450,169,0.015858,534186,0.015831263,0.031,S,R,0,F2464-MELCHO,9M92W,N,-1,N,-1,-,"SE REPONE 1F/10AMP3F EN SECCIONADORA MELCHOR OCAMPO,CAUSA OCACIONADA POR GANADO QUE GOLPEA RETENIDA RIM 2135 LIC 3135 SICOSS K0403213970 EJECUTA XM82.
/03/2018"
DK,04,I,0421,2018,3,F,*,JUY,4010,2018.03.09,2018.03.09,11:16,17:15,46,67,ZAPOTE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,24053,359,0.04514,534186,0.045063831,0.275,S,R,0,ZAPOTE,9DW0G,N,-1,N,-1,-,"K0403214883 , RIBERA COPALAR SN FERN, SE RESTBLECE 1-25/3 CAUSA AVE EN PUENTE SECCIONADORA, RIM DK04-TXF-0378 16:45H, LIC 2227, XM 57"
DK,04,I,0423,2018,3,F,*,GIA,5010,2018.03.09,2018.03.09,13:32,21:45,41,55,EST 141,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,27115,493,0.050886,534186,0.050800556,0.337,S,R,0,EST 141,9DW0G,N,-1,N,-1,-,"K0403214959 , JULIAN GRAJALES SE RESTABLECE 1-8/3 CAUSA AVE PEGA EN PUENTE MT , RIM DK04-TXF-0381 20:12H, LIC 2230, XM 57"
DK,04,I,0424,2018,3,F,*,GIA,4010,2018.03.09,2018.03.09,16:43,23:20,59,70,MONTE RICO,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,27790,397,0.052153,534186,0.052065184,0.39,S,R,0,MONTE RICO,9DW0G,N,-1,N,-1,-,"K0403215072 , MONTERRICO, SE RESTABLECE 2F-10AMP/3F, CAUSA AVE ATERRIZA EN PUENTE MT, RIM dk04-txf-0382, LIC 2231 XM 57"
DK,04,I,0422,2018,3,F,*,JUY,4010,2018.03.09,2018.03.09,16:25,18:42,45,100,CARDENAS,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,13700,137,0.025711,534186,0.025667255,0.103,S,R,0,CARDENAS,9DW0G,N,-1,N,-1,-,"K0403215060 , COL VIVA CARDENAS ,SE RESTABLECE 1-8/3 CAUSA AVE EN EL PUENTE SECC MT, RIM DK04-TXF-0380 18:26H, LIC 2229 XM 57"
